Voltage,Current,Vibration,Temperature,Humidity,Mic1,Mic2,label
2.24775,-0.1175675675675672,1.0,28.0,72.0,0.0060275816358625,0.0046038017608225,normal
1.447125,-0.124324324324325,1.0,28.0,72.0,0.0046415785327553,0.0054705282673239,normal
1.839375,-0.1263513513513521,1.0,28.0,72.0,0.0055282558314502,0.0050101350061595,normal
1.496,-0.0628378378378378,1.0,28.0,72.0,0.0050485832616686,0.0078153787180781,normal
2.195625,-0.1527027027027021,1.0,28.0,72.0,0.007519828621298,0.0047960486263036,normal
1.172875,-0.1425675675675665,1.0,28.0,72.0,0.0049807871691882,0.0067454227246344,normal
1.363,-0.1168918918918907,1.0,28.0,72.0,0.0066152559593319,0.0045456383377313,normal
1.286375,-0.1013513513513503,1.0,28.0,72.0,0.0046249632723629,0.0065283742733299,normal
1.78275,-0.0959459459459455,1.0,28.0,72.0,0.0065528508275747,0.0060255955904722,normal
1.327125,-0.1074324324324317,1.0,28.0,72.0,0.005613774061203,0.005361059680581,normal
2.008125,-0.0979729729729726,1.0,28.0,71.0,0.005316964816302,0.005070409271866,normal
1.135875,-0.1358108108108111,1.0,28.0,71.0,0.0051871440373361,0.0065528508275747,normal
1.950125,-0.1067567567567576,1.0,28.0,72.0,0.0064567513763904,0.004679022822529,normal
1.92175,-0.0689189189189191,1.0,28.0,72.0,0.0047791358083486,0.0071597215719521,normal
1.31775,-0.0729729729729733,1.0,28.0,72.0,0.0070729088038206,0.0049597225151956,normal
1.60425,-0.1067567567567576,1.0,28.0,72.0,0.0050179548561573,0.0053892382420599,normal
2.3065,0.0006756756756765,1.0,28.0,72.0,0.0056914105080068,0.0048679206520318,normal
1.035375,-0.1391891891891888,1.0,28.0,72.0,0.0051861545071005,0.0048833801411092,normal
2.2825,-0.133783783783784,1.0,28.0,72.0,0.0051099299453198,0.0049439654685556,normal
0.93175,-0.1364864864864852,1.0,28.0,72.0,0.0049089980311691,0.0044687837362289,normal
1.456625,-0.0695945945945932,1.0,28.0,72.0,0.004515141248703,0.0062479241751134,normal
2.00125,-0.1067567567567576,1.0,28.0,72.0,0.0062864618375897,0.0048044011928141,normal
1.097625,-0.066891891891892,1.0,28.0,72.0,0.0048726885579526,0.0054088775068521,normal
2.237875,0.0256756756756758,1.0,28.0,72.0,0.0055303387343883,0.0059969672001898,normal
1.445,-0.1371621621621617,1.0,28.0,72.0,0.0059355096891522,0.0047276918776333,normal
1.004875,-0.1189189189189178,1.0,28.0,72.0,0.0047342246398329,0.0054934825748205,normal
1.012375,-0.0885135135135136,1.0,28.0,72.0,0.0053383549675345,0.0041361558251082,normal
2.288875,-0.1013513513513503,1.0,28.0,72.0,0.0042432234622538,0.0065785935148596,normal
1.3075,-0.0844594594594594,1.0,28.0,72.0,0.0064059649594128,0.0048293895088136,normal
1.213375,-0.096621621621622,1.0,28.0,72.0,0.0050433930009603,0.0063134641386568,normal
2.027125,-0.1358108108108111,1.0,28.0,72.0,0.0063332002609968,0.0053922208026051,normal
2.138375,-0.1581081081081069,1.0,28.0,72.0,0.005197946447879,0.0054413811303675,normal
0.9325,-0.1263513513513521,1.0,28.0,71.0,0.0054081990383565,0.0048538520932197,normal
1.452125,-0.1486486486486478,1.0,28.0,72.0,0.0049120704643428,0.0058294939808547,normal
1.482125,-0.1398648648648653,1.0,28.0,72.0,0.0056848642416298,0.0055214324966073,normal
2.306125,-0.1493243243243243,1.0,28.0,72.0,0.0055934293195605,0.0063279271125793,normal
1.64875,-0.1195945945945943,1.0,28.0,72.0,0.0061021661385893,0.0050431648269295,normal
1.14275,-0.1148648648648636,1.0,28.0,71.0,0.0050241551361978,0.0047017759643495,normal
1.916125,-0.0918918918918913,1.0,28.0,71.0,0.0048415688797831,0.0060928519815206,normal
2.198,-0.1054054054054046,1.0,28.0,72.0,0.0060080252587795,0.0047069936990737,normal
1.378375,-0.122972972972972,1.0,29.0,69.0,0.000735079171136,0.0143437320366501,normal
1.58775,-0.1581081081081069,1.0,29.0,70.0,,0.0089693171903491,normal
2.228,-0.1412162162162159,1.0,29.0,70.0,0.0084851393476128,0.0119623718783259,normal
2.181875,-0.1351351351351346,1.0,29.0,70.0,0.0118921883404254,0.0093716578558087,normal
0.944875,-0.1168918918918907,1.0,29.0,71.0,0.0096335550770163,0.0143615379929542,normal
1.714375,-0.1344594594594581,1.0,29.0,71.0,0.0137269105762243,0.0095075191929936,normal
0.911625,-0.1445945945945936,1.0,29.0,71.0,0.0098440088331699,0.010564805008471,normal
1.203,-0.1486486486486478,1.0,29.0,71.0,0.0098458770662546,0.0114554613828659,normal
2.260125,-0.1398648648648653,1.0,29.0,71.0,0.0114480704069137,0.0115138534456491,normal
1.757375,-0.1445945945945936,1.0,29.0,70.0,0.0116667114198207,0.0099357897415757,normal
2.271375,-0.1209459459459449,1.0,29.0,71.0,0.0097455289214849,0.0146372476592659,normal
1.741375,-0.0243243243243228,1.0,29.0,71.0,0.0136938737705349,0.008845523931086,normal
0.963125,-0.1412162162162159,1.0,29.0,71.0,0.0087854294106364,0.010045058093965,normal
1.782875,-0.124324324324325,1.0,29.0,71.0,0.0098780766129493,0.0113973608240485,normal
1.94075,-0.0864864864864865,1.0,29.0,71.0,0.0115213058888912,0.0105132292956113,normal
1.744125,-0.1074324324324317,1.0,29.0,71.0,0.0104686915874481,0.0104042934253811,normal
1.0025,-0.1222972972972979,1.0,29.0,71.0,0.0103452447801828,0.0082947816699743,normal
1.41375,-0.1405405405405394,1.0,29.0,71.0,0.0085286116227507,0.013150786049664,normal
2.017375,0.0358108108108113,1.0,29.0,70.0,0.012873463332653,0.0107882265001535,normal
1.32725,-0.1256756756756756,1.0,29.0,70.0,0.0105259278789162,0.0101475864648818,normal
2.303125,-0.143243243243243,1.0,29.0,70.0,0.0099846115335822,0.0102732963860034,normal
2.13025,-0.1101351351351353,1.0,29.0,70.0,0.0104393232613801,0.0135203385725617,normal
1.60375,-0.08581081081081,1.0,29.0,71.0,0.0135400192812085,0.0092349098995327,normal
1.236375,-0.1168918918918907,1.0,29.0,71.0,0.0097629334777593,0.0100563308224082,normal
2.306375,-0.1331081081081075,1.0,29.0,71.0,0.0099680097773671,0.0114857368171215,normal
1.08225,-0.1472972972972973,1.0,29.0,71.0,0.011835865676403,0.0118838353082537,normal
1.448,-0.1114864864864859,1.0,29.0,71.0,0.0118108633905649,0.0102002201601862,normal
1.70175,-0.189864864864864,1.0,29.0,71.0,0.0101967602968215,0.0090244011953473,normal
1.41425,-0.1513513513513515,1.0,29.0,71.0,0.009262278676033,0.0129536325111985,normal
1.021125,-0.1304054054054039,1.0,29.0,71.0,0.0129505386576056,0.0116554517298936,normal
1.402625,-0.1263513513513521,1.0,29.0,71.0,0.0115188769996166,0.0101401880383491,normal
2.188,-0.150675675675675,1.0,29.0,71.0,0.0099443988874554,0.0095066130161285,normal
1.0735,-0.1405405405405394,1.0,29.0,71.0,0.0099912406876683,0.0112307593226432,normal
1.4495,-0.1290540540540533,1.0,29.0,71.0,0.0109801068902015,0.0159747060388326,normal
1.11725,-0.1770270270270273,1.0,29.0,71.0,0.015789546072483,0.0089059425517916,normal
2.262625,-0.1249999999999991,1.0,29.0,71.0,0.0089212292805314,0.0108735859394073,normal
1.89325,-0.1581081081081069,1.0,29.0,71.0,0.0106911035254597,0.0097862118855118,normal
1.501375,-0.1277027027027027,1.0,29.0,71.0,0.0100035723298788,0.0110334539785981,normal
1.90775,-0.1013513513513503,1.0,29.0,71.0,0.0100433696061372,0.0095782224088907,normal
0.952625,-0.1121621621621624,1.0,29.0,71.0,0.009424852207303,0.0094145480543375,normal
1.0045,-0.1304054054054039,1.0,29.0,71.0,0.009438844397664,0.0129052819684147,normal
2.191875,-0.1493243243243243,1.0,29.0,71.0,0.0128260469064116,0.0102548543363809,normal
1.979,-0.1493243243243243,1.0,29.0,71.0,0.0102181360125541,0.0121716214343905,normal
0.927625,-0.1270270270270262,1.0,29.0,71.0,0.0121465772390365,0.008791553787887,normal
2.207625,-0.0885135135135136,1.0,29.0,71.0,0.0086809638887643,0.0138356108218431,normal
1.104875,-0.1189189189189178,1.0,29.0,70.0,0.0136223342269659,0.0109255695715546,normal
0.936125,-0.0108108108108096,1.0,29.0,70.0,0.0107671068981289,0.0107763865962624,normal
2.183125,-0.1540540540540527,1.0,29.0,70.0,0.0109505234286189,0.0104275103658437,normal
2.285,-0.1540540540540527,1.0,29.0,70.0,0.010202039964497,0.0135776652023196,normal
1.0085,-0.1189189189189178,1.0,29.0,70.0,0.0136516615748405,0.0088357180356979,normal
1.268625,-0.1256756756756756,1.0,29.0,70.0,0.0085298707708716,0.0123907458037137,normal
1.02325,-0.0817567567567558,1.0,29.0,70.0,0.012388240545988,0.0102145308628678,normal
1.33875,-0.1554054054054057,1.0,29.0,71.0,0.0104293031617999,0.0131209464743733,normal
1.084625,-0.1141891891891895,1.0,29.0,71.0,0.012977672740817,0.0089985746890306,normal
1.879,-0.1547297297297292,1.0,29.0,71.0,0.0091922124847769,0.0097441244870424,normal
0.917625,-0.1459459459459466,1.0,29.0,71.0,0.0097966752946376,0.0107438135892152,normal
1.762875,-0.1459459459459466,1.0,29.0,71.0,0.0104125281795859,0.0088878879323601,normal
1.288625,-0.1364864864864852,1.0,29.0,71.0,0.0090668834745883,0.0102521758526563,normal
1.9355,-0.1493243243243243,1.0,29.0,71.0,0.0104469070211052,0.0096267946064472,normal
2.07075,-0.150675675675675,1.0,29.0,71.0,0.0094012413173913,0.0149390529841184,normal
0.912875,-0.1344594594594581,1.0,29.0,71.0,0.0140627836808562,0.0103686209768056,normal
1.684875,-0.0986486486486491,1.0,29.0,71.0,0.0105003854259848,0.0100539568811655,normal
1.036875,-0.0168918918918909,1.0,28.0,71.0,0.000280166597804,0.0049540754407644,normal
1.1955,-0.0945945945945949,1.0,28.0,72.0,,0.0043676537461578,normal
1.8865,-0.0932432432432419,1.0,28.0,72.0,0.004345356952399,0.0044304397888481,normal
1.328875,-0.1290540540540533,1.0,28.0,72.0,0.0043319044634699,0.004214581567794,normal
2.012375,-0.1128378378378365,1.0,28.0,72.0,0.0041285785846412,0.0052491757087409,normal
1.438375,-0.1114864864864859,1.0,28.0,72.0,0.0051543498411774,0.005265659186989,normal
2.2395,-0.0709459459459462,1.0,28.0,72.0,0.0051540108397603,0.0059912716969847,normal
1.040875,-0.113513513513513,1.0,28.0,72.0,0.0061004986055195,0.0062573906034231,normal
2.032625,-0.1513513513513515,1.0,28.0,72.0,0.0061583779752254,0.0051131546497344,normal
1.15425,-0.0891891891891877,1.0,28.0,72.0,0.0049825585447251,0.0058445590548217,normal
2.299875,-0.1141891891891895,1.0,28.0,72.0,0.005983549170196,0.0068984813988208,normal
0.931625,-0.1128378378378365,1.0,28.0,72.0,0.0067274859175086,0.0054469793103635,normal
1.072625,-0.1540540540540527,1.0,28.0,72.0,0.0052863848395645,0.0062110051512718,normal
2.211,-0.1466216216216208,1.0,28.0,72.0,0.0063332072459161,0.0058634439483284,normal
2.2935,-0.122972972972972,1.0,28.0,72.0,0.0056870719417929,0.0059276348911225,normal
2.258625,-0.1067567567567576,1.0,28.0,72.0,0.0057912883348762,0.0055518187582492,normal
1.483125,-0.0918918918918913,1.0,28.0,72.0,0.0053220512345433,0.006629248149693,normal
1.034125,-0.096621621621622,1.0,28.0,72.0,0.0065306578762829,0.0062071094289422,normal
2.042625,-0.150675675675675,1.0,28.0,72.0,0.0060547082684934,0.0060099493712186,normal
1.453125,-0.1939189189189182,1.0,28.0,72.0,0.0060221217572689,0.006792610976845,normal
0.944625,-0.1378378378378382,1.0,28.0,72.0,0.006879236549139,0.0067562805488705,normal
1.355375,-0.1344594594594581,1.0,28.0,72.0,0.0066940481774508,0.005970490630716,normal
2.018,-0.1081081081081082,1.0,28.0,72.0,0.0056816809810698,0.0050143217667937,normal
1.606875,-0.1033783783783775,1.0,28.0,72.0,0.0052566425874829,0.0058110174722969,normal
0.921,-0.1074324324324317,1.0,28.0,72.0,0.0055350307375192,0.0050547141581773,normal
2.26225,-0.0804054054054052,1.0,28.0,72.0,0.0049337237142026,0.0063277473673224,normal
1.182,0.0040540540540542,1.0,28.0,72.0,0.0064241853542625,0.0068946476094424,normal
1.451875,-0.0932432432432419,1.0,28.0,72.0,0.0067894831299781,0.0054986653849482,normal
2.040375,-0.1175675675675672,1.0,28.0,72.0,0.0056994035840034,0.0049737975932657,normal
1.45525,-0.1047297297297305,1.0,28.0,72.0,0.0049532726407051,0.0050954944454133,normal
1.466875,-0.0945945945945949,1.0,28.0,72.0,0.0051622940227389,0.0055777966044843,normal
2.302625,-0.133783783783784,1.0,28.0,72.0,0.0055855400860309,0.0051089264452457,normal
1.202625,-0.1087837837837823,1.0,28.0,72.0,0.0052003958262503,0.0064552426338195,normal
1.185625,0.0412162162162161,1.0,28.0,72.0,0.006495012436062,0.006136393174529,normal
2.307,-0.161486486486487,1.0,28.0,72.0,0.0063089313916862,0.0063648181967437,normal
1.57025,-0.1493243243243243,1.0,28.0,72.0,0.0063907061703503,0.0058005126193165,normal
1.0655,-0.0993243243243232,1.0,28.0,72.0,0.0057747075334191,0.005405182018876,normal
2.0385,-0.0885135135135136,1.0,28.0,72.0,0.0055613270960748,0.0056162239052355,normal
1.600125,-0.076351351351351,1.0,28.0,72.0,0.0055512650869786,0.0054548131301999,normal
2.161125,-0.1020270270270268,1.0,28.0,72.0,0.0056075877510011,0.0071266777813434,normal
1.078875,-0.1628378378378376,1.0,29.0,72.0,0.0069419047795236,0.0052507878281176,normal
0.922,-0.095270270270269,1.0,29.0,72.0,0.0053991270251572,0.0065280837006866,normal
1.22525,-0.1351351351351346,1.0,29.0,72.0,0.0065081259235739,0.0057424115948379,normal
2.2022500000000003,-0.0851351351351359,1.0,29.0,72.0,0.0057372148148715,0.0058319992385804,normal
0.9215,-0.1054054054054046,1.0,29.0,72.0,0.0059220502153038,0.0050769210793077,normal
1.222625,-0.1027027027027033,1.0,29.0,72.0,0.005191019270569,0.0053424863144755,normal
1.252,-0.1310810810810804,1.0,29.0,72.0,0.0054844445548951,0.0083535881713032,normal
1.7605,-0.133783783783784,1.0,29.0,72.0,0.00871258135885,0.0083277141675353,normal
0.999875,-0.1270270270270262,1.0,29.0,72.0,0.0080920923501253,0.0081734722480177,normal
1.29,-0.1047297297297305,1.0,29.0,71.0,0.0079554272815585,0.0056391707621514,normal
0.935,-0.1351351351351346,1.0,29.0,71.0,0.0056083211675286,0.0068902326747775,normal
2.003625,-0.1310810810810804,1.0,29.0,71.0,0.0068813818506896,0.0047172703780233,normal
1.137,-0.1398648648648653,1.0,29.0,72.0,0.0049618608318269,0.0057824999094009,normal
2.303,-0.1094594594594588,1.0,29.0,72.0,0.0058163530193269,0.0052864816971123,normal
0.93225,-0.0608108108108107,1.0,29.0,72.0,0.0059825801290571,0.0073323012329638,normal
1.62125,-0.096621621621622,1.0,29.0,72.0,0.0074060973711311,0.0053943176753818,normal
1.028125,-0.1054054054054046,1.0,29.0,72.0,0.0055849659256637,0.0086130294948816,normal
1.815125,-0.2027027027027031,1.0,29.0,72.0,0.0086309937760233,0.0068200696259737,normal
1.977875,-0.1087837837837823,1.0,29.0,72.0,0.006857756525278,0.0066198646090924,normal
2.17425,-0.1412162162162159,1.0,29.0,72.0,0.0068963984958827,0.0068933051079511,normal
1.453375,-0.1182432432432437,1.0,29.0,72.0,0.0068395980633795,0.0056690103374421,normal
2.153125,-0.124324324324325,1.0,29.0,72.0,0.0058772494085133,0.0060756071470677,normal
2.269875,-0.132432432432431,1.0,29.0,72.0,0.0059356689453125,0.0062250737100839,normal
1.308,-0.124324324324325,1.0,29.0,72.0,0.0065376125276088,0.0070333536714315,normal
2.01725,0.0405405405405396,1.0,28.0,68.0,0.0009117697481997,0.0151067413389682,normal
2.160875,-0.08581081081081,1.0,28.0,69.0,,0.0109315766021609,normal
0.918375,-0.1114864864864859,1.0,28.0,69.0,0.0109716225415468,0.0150923198089003,normal
1.6755,-0.1128378378378365,1.0,28.0,70.0,0.0138642461970448,0.0113696316257119,normal
2.05275,-0.0675675675675661,1.0,28.0,69.0,0.0113092884421348,0.0128946937620639,normal
1.838625,-0.1141891891891895,1.0,28.0,70.0,0.0124003160744905,0.0109685361385345,normal
1.93325,-0.1304054054054039,1.0,28.0,70.0,0.0108936196193099,0.0160000063478946,normal
0.97725,-0.0945945945945949,1.0,28.0,70.0,0.0160048082470893,0.0105866240337491,normal
2.11975,-0.0999999999999997,1.0,28.0,70.0,0.0103666065260767,0.0133814318105578,normal
2.170125,-0.113513513513513,1.0,28.0,70.0,0.0130583262071013,0.0102827213704586,normal
1.993,-0.0905405405405407,1.0,28.0,70.0,0.0102899735793471,0.0166443288326263,normal
2.283,0.020270270270271,1.0,28.0,70.0,0.0165816191583871,0.0110974097624421,normal
1.42125,-0.1277027027027027,1.0,29.0,70.0,0.0106935668736696,0.014599242247641,normal
2.29,-0.1304054054054039,1.0,29.0,70.0,0.0147522799670696,0.0110012199729681,normal
0.911375,-0.08581081081081,1.0,29.0,70.0,0.0106374658644199,0.0135099031031131,normal
1.846625,-0.124324324324325,1.0,29.0,70.0,0.0134540786966681,0.0096901822835206,normal
1.5875,-0.1094594594594588,1.0,29.0,70.0,0.0095069799572229,0.0148759838193655,normal
1.02575,-0.1297297297297298,1.0,29.0,70.0,0.0148177724331617,0.0124679114669561,normal
1.725,-0.1013513513513503,1.0,29.0,70.0,0.0118294917047023,0.011415421962738,normal
2.01825,-0.122972972972972,1.0,29.0,70.0,0.0113005833700299,0.0098434137180447,normal
0.952625,-0.1290540540540533,1.0,29.0,70.0,0.0098207779228687,0.0159237254410982,normal
1.720125,-0.1027027027027033,1.0,29.0,70.0,0.0156062878668308,0.0112386271357536,normal
1.291375,-0.1094594594594588,1.0,29.0,70.0,0.010901833884418,0.011529617011547,normal
2.295375,-0.1074324324324317,1.0,29.0,70.0,0.0111215254291892,0.009667276404798,normal
1.4545,-0.1885135135135134,1.0,29.0,70.0,0.0095483483746647,0.0151970479637384,normal
1.975,-0.1567567567567563,1.0,29.0,70.0,0.0148662338033318,0.0105643412098288,normal
2.22375,-0.143243243243243,1.0,29.0,70.0,0.0104010961949825,0.0129933329299092,normal
0.9235,-0.1216216216216214,1.0,29.0,70.0,0.0127150621265172,0.0121149523183703,normal
1.7525,-0.133783783783784,1.0,29.0,70.0,0.0120142791420221,0.0121857728809118,normal
2.282,-0.1108108108108094,1.0,29.0,70.0,0.0118993846699595,0.0152182579040527,normal
1.04725,-0.1114864864864859,1.0,29.0,70.0,0.0150646809488534,0.0098037272691726,normal
2.240625,-0.1398648648648653,1.0,29.0,70.0,0.009661111049354,0.016289722174406,normal
1.627875,-0.1486486486486478,1.0,29.0,70.0,0.0161688141524791,0.0113391075283288,normal
1.093375,-0.1263513513513521,1.0,29.0,70.0,0.0112907430157065,0.0144441910088062,normal
2.303,-0.08581081081081,1.0,29.0,70.0,0.014194936491549,0.0102486191317439,normal
1.86175,-0.0777027027027016,1.0,29.0,70.0,0.0103081809356808,0.0195826385170221,normal
1.964625,-0.1236486486486485,1.0,29.0,70.0,0.0197556540369987,0.0123407207429409,normal
2.104375,-0.1317567567567569,1.0,29.0,70.0,0.0120896389707922,0.0131235131993889,normal
1.120625,-0.1391891891891888,1.0,29.0,70.0,0.0130509566515684,0.0105548743158578,normal
2.16475,-0.0999999999999997,1.0,29.0,70.0,0.0104374410584568,0.0172185786068439,normal
1.7645,-0.0689189189189191,1.0,29.0,70.0,0.0164658315479755,0.0124475806951522,normal
1.47775,-0.1277027027027027,1.0,29.0,70.0,0.0124577460810542,0.0120887672528624,normal
0.959125,-0.1054054054054046,1.0,29.0,70.0,0.0118761407211422,0.0105297612026333,normal
2.105125,-0.1439189189189195,1.0,29.0,70.0,0.010803167708218,0.0138415349647402,normal
1.25725,-0.104054054054054,1.0,29.0,70.0,0.0133158918470144,0.014327373355627,normal
0.91175,-0.161486486486487,1.0,29.0,70.0,0.0140980761498212,0.011477225460112,normal
1.764125,-0.1027027027027033,1.0,29.0,70.0,0.011189017444849,0.0115921543911099,normal
2.1415,-0.1412162162162159,1.0,29.0,70.0,0.0123921986669301,0.012358283624053,normal
1.189625,-0.1155405405405401,1.0,29.0,70.0,0.012223002500832,0.0136545607820153,normal
2.1575,-0.1121621621621624,1.0,29.0,70.0,0.0135527038946747,0.011298437602818,normal
1.101625,-0.1006756756756762,1.0,29.0,70.0,0.0112131824716925,0.0119070662185549,normal
2.130125,-0.0675675675675661,1.0,29.0,70.0,0.0120616890490055,0.0124731082469224,normal
1.688625,-0.0993243243243232,1.0,29.0,69.0,0.0119416043162345,0.0093614300712943,normal
0.96475,-0.0898648648648642,1.0,29.0,69.0,0.0091038644313812,0.0156120248138904,normal
2.1815,-0.0689189189189191,1.0,29.0,70.0,0.0154446698725223,0.0116156889125704,normal
2.208,-0.0905405405405407,1.0,29.0,70.0,0.0115144625306129,0.0114966705441474,normal
0.934,-0.0972972972972961,1.0,29.0,70.0,0.0115594360977411,0.0097335502505302,normal
2.067875,-0.1371621621621617,1.0,29.0,70.0,0.0096881827339529,0.0149320783093571,normal
2.2075,-0.1310810810810804,1.0,29.0,70.0,0.0150067107751965,0.0114856678992509,normal
1.1675,-0.1425675675675665,1.0,29.0,70.0,0.0116113014519214,0.0128274234011769,normal
2.191375,-0.1493243243243243,1.0,29.0,70.0,0.012625060044229,0.0101158022880554,normal
1.602125,-0.1391891891891888,1.0,29.0,70.0,0.0101863592863082,0.015617380850017,normal
0.90925,-0.0999999999999997,1.0,29.0,70.0,0.0149729410186409,0.0117838336154818,normal
2.000125,-0.0810810810810817,1.0,29.0,70.0,0.0117561528459191,0.0133767612278461,normal
2.24,-0.1452702702702701,1.0,29.0,70.0,0.0129273012280464,0.0113328443840146,normal
0.982625,-0.1371621621621617,1.0,29.0,70.0,0.011997546069324,0.0132195018231868,normal
2.30525,-0.1162162162162166,1.0,29.0,70.0,0.0126851880922913,0.0117651764303445,normal
1.800625,-0.0689189189189191,1.0,29.0,69.0,0.0015177686000242,0.0102932611480355,normal
0.9165,-0.1256756756756756,1.0,29.0,70.0,,0.0105755170807242,normal
2.134,-0.1364864864864852,1.0,29.0,70.0,0.0106161590665578,0.0083591248840093,normal
1.992875,-0.0959459459459455,1.0,29.0,70.0,0.0082225706428289,0.0106696300208568,normal
1.2145,-0.1986486486486489,1.0,29.0,71.0,0.0108349099755287,0.0098636830225586,normal
2.237,-0.1385135135135123,1.0,29.0,71.0,0.0099039226770401,0.0145460963249206,normal
1.79725,-0.1527027027027021,1.0,29.0,71.0,0.0141372438520193,0.0081262355670332,normal
2.219,-0.1493243243243243,1.0,29.0,71.0,0.0080384891480207,0.0106833735480904,normal
2.20425,-0.1520270270270255,1.0,29.0,71.0,0.010134887881577,0.0096585154533386,normal
0.945375,-0.1270270270270262,1.0,29.0,71.0,0.0105257546529173,0.0109004359692335,normal
2.302875,-0.1033783783783775,1.0,29.0,71.0,0.0109922168776392,0.0094962604343891,normal
1.995875,-0.1540540540540527,1.0,29.0,71.0,0.0097054960206151,0.0083341496065258,normal
1.641625,-0.1520270270270255,1.0,29.0,71.0,0.0081763649359345,0.0108791086822748,normal
1.358125,-0.1398648648648653,1.0,29.0,71.0,0.0110686840489506,0.0099724177271127,normal
1.535,-0.1162162162162166,1.0,29.0,70.0,0.0095007102936506,0.0094231227412819,normal
2.01375,-0.1202702702702708,1.0,29.0,71.0,0.0097849387675523,0.0093876151368021,normal
2.257125,-0.1675675675675683,1.0,29.0,71.0,0.0094007356092333,0.0099016670137643,normal
0.949125,-0.1371621621621617,1.0,29.0,71.0,0.0100008798763155,0.0081002162769436,normal
2.193625,-0.1527027027027021,1.0,29.0,71.0,0.0080061862245202,0.0120038092136383,normal
2.1445,-0.0804054054054052,1.0,29.0,71.0,0.0120889535173773,0.0090706683695316,normal
0.95725,-0.1358108108108111,1.0,29.0,71.0,0.0088573433458805,0.0108561478555202,normal
2.100375,-0.1067567567567576,1.0,29.0,71.0,0.0109206214547157,0.0079211452975869,normal
2.01975,-0.0817567567567558,1.0,29.0,71.0,0.0082296635955572,0.0121476082131266,normal
1.6285,-0.1750000000000002,1.0,29.0,71.0,0.0120483469218015,0.010434852913022,normal
1.1235,-0.1270270270270262,1.0,29.0,71.0,0.0106070516631007,0.0094458134844899,normal
1.927625,-0.1141891891891895,1.0,29.0,71.0,0.0092885196208953,0.0085320016369223,normal
1.236375,-0.1060810810810811,1.0,29.0,71.0,0.0090284906327724,0.0092609850689768,normal
0.9185,-0.1047297297297305,1.0,29.0,70.0,0.0095082186162471,0.0088171577081084,normal
1.529875,0.0121621621621626,1.0,29.0,71.0,0.0090000554919242,0.0117516824975609,normal
1.234,-0.1351351351351346,1.0,29.0,71.0,0.0116938380524516,0.010475231334567,normal
2.174375,0.0479729729729739,1.0,29.0,71.0,0.0109470495954155,0.0182105731219053,normal
1.2655,-0.1398648648648653,1.0,29.0,71.0,0.0175242871046066,0.0081696389243006,normal
1.05575,-0.1520270270270255,1.0,29.0,71.0,0.0080621903762221,0.0081134475767612,normal
2.091,-0.1452702702702701,1.0,29.0,71.0,0.0084765581414103,0.0111423274502158,normal
1.335875,-0.1236486486486485,1.0,29.0,71.0,0.0110413497313857,0.010329321026802,normal
1.1515,-0.1500000000000008,1.0,29.0,71.0,0.0101281683892011,0.0098987678065896,normal
2.047,-0.1439189189189195,1.0,29.0,71.0,0.0097214402630925,0.0083942580968141,normal
1.864,-0.1162162162162166,1.0,29.0,71.0,0.0088007366284728,0.0096504958346486,normal
1.101625,-0.1621621621621611,1.0,29.0,71.0,0.0093849301338195,0.0107523119077086,normal
2.023,-0.1412162162162159,1.0,29.0,71.0,0.0107700265944004,0.0084465462714433,normal
1.395875,-0.1358108108108111,1.0,29.0,71.0,0.0081837968900799,0.0088893827050924,normal
2.278625,-0.1364864864864852,1.0,29.0,71.0,0.0087289893999695,0.0095812529325485,normal
1.499,-0.1472972972972973,1.0,29.0,71.0,0.0097306305542588,0.014321525581181,normal
0.97825,-0.1162162162162166,1.0,29.0,71.0,0.0140009252354502,0.0083637470379471,normal
2.149875,-0.143243243243243,1.0,29.0,71.0,0.0085142040625214,0.009637133218348,normal
1.180375,-0.1033783783783775,1.0,29.0,71.0,0.0095178168267011,0.0105926031246781,normal
1.0285,-0.0945945945945949,1.0,29.0,71.0,0.010872209444642,0.0102060120552778,normal
2.15475,-0.124324324324325,1.0,29.0,71.0,0.009988977573812,0.0113575626164674,normal
1.4625,-0.1635135135135141,1.0,29.0,71.0,0.011178976856172,0.0089554563164711,normal
2.291125,-0.1459459459459466,1.0,29.0,71.0,0.0085991825908422,0.0104237664490938,normal
2.2865,-0.1304054054054039,1.0,29.0,70.0,0.0106913736090064,0.0080894213169813,normal
1.240625,-0.133783783783784,1.0,29.0,70.0,0.0083132097497582,0.0080299843102693,normal
1.07875,-0.161486486486487,1.0,29.0,70.0,0.0083127049729228,0.0085203414782881,normal
1.047625,-0.1439189189189195,1.0,29.0,70.0,0.0087156193330883,0.01077442150563,normal
1.596125,-0.1310810810810804,1.0,29.0,70.0,0.0112675260752439,0.0078343739733099,normal
1.75075,-0.1195945945945943,1.0,29.0,70.0,0.0083073209971189,0.0101807676255702,normal
0.983125,-0.1277027027027027,1.0,29.0,70.0,0.0105649782344698,0.0077743497677147,normal
1.021,-0.1472972972972973,1.0,29.0,70.0,0.0079079829156398,0.0083022695034742,normal
1.3305,-0.1263513513513521,1.0,29.0,70.0,0.0083914138376712,0.0079435668885707,normal
2.038375,0.0405405405405396,1.0,29.0,70.0,0.0080625992268323,0.0120343193411827,normal
2.299125,-0.1425675675675665,1.0,29.0,70.0,0.0121451932936906,0.0069386521354317,normal
